6.25,0.94,0.0008355364245370603,8.580465675428169e-05,735.5069005336346
10.0,1.005,0.06100930531022976,0.0024661117828694086,736.446562793982
10.0,1.035,0.06283047860307245,0.0025397270599699885,736.4748557132054
9.09,0.975,0.03478733135524366,0.0016957604006962305,735.9916392834631
10.0,1.085,0.06586576742447692,0.002662419188470954,736.5220105785777
5.88,1.055,0.0003660022133120386,4.2424011076330004e-05,735.5021089367223
5.56,0.965,0.00012609046359366127,1.6327753823044986e-05,735.4998442028394
6.25,1.075,0.0009555336769971701,9.812766596899236e-05,735.5080710889971
5.88,0.945,0.00032784084509940894,3.8000654471215024e-05,735.5017587158318
5.56,0.985,0.0001287037374505247,1.6666152866009648e-05,735.4998668806185
5.56,0.895,0.0001169440050946392,1.5143357172668665e-05,735.4997648306128
5.88,0.895,0.0003104947686391228,3.5990037832526404e-05,735.5015995245179
8.33,0.845,0.01643956943945973,0.000953007294610786,735.7124144746342
6.25,0.845,0.0007510939135466128,7.713290952911493e-05,735.5060768094908
6.25,0.875,0.0007777599696488594,7.987135602127286e-05,735.5063369329046
5.88,0.875,0.0003035563380550083,3.518579117705095e-05,735.5015358479924
5.88,0.895,0.0003104947686391228,3.5990037832526404e-05,735.5015995245179
5.88,0.945,0.00032784084509940894,3.8000654471215024e-05,735.5017587158318
6.25,0.9,0.0007999816830673983,8.21533947647378e-05,735.5065537024161
6.25,0.72,0.0006399853464539186,6.572271581179023e-05,735.5049929619329
5.56,0.725,9.473117731129992e-05,1.226696530746903e-05,735.4995720694908
5.56,0.69,9.015794806178889e-05,1.167476698228087e-05,735.4995323833774
5.56,0.66,8.623803727649372e-05,1.1167168417833877e-05,735.4994983667088
5.26,0.595,2.6183855956160053e-05,3.783131643844865e-06,735.4989649612378
5.0,0.575,8.327690183435914e-06,1.3295125616476775e-06,735.4988149883291
6.25,0.63,0.0005599871781471788,5.7507376335316456e-05,735.5042125916913
4.55,0.655,8.547436260381773e-07,1.6414438926461923e-07,735.4987560699914
5.88,0.795,0.00027580261571855043,3.196880455514916e-05,735.5012811418902
5.88,0.84,0.000291414084532808,3.3778359529968914e-05,735.5014244140726
6.25,0.92,0.0008177590538022293,8.397902575950975e-05,735.5067271180254
6.67,1.025,0.0021888600188190014,0.0001975256119847838,735.5215368095688
6.67,1.035,0.002210214750709918,0.00019945269112609876,735.5217591199062
6.67,1.155,0.0024664715334009237,0.00022257764082187837,735.5244268439532
7.14,1.265,0.0059816216790162,0.00047137482596822897,735.5654079157295
8.33,1.29,0.025097094173849768,0.0014548868757963483,735.8249360026961
8.33,1.215,0.0236379607916492,0.0013703004295291187,735.8059717002137
6.67,1.32,0.002818824609601056,0.00025437444665357526,735.528094964518
8.33,1.215,0.0236379607916492,0.0013703004295291187,735.8059717002137
7.14,1.22,0.005768836718102582,0.0004546065515266715,735.5630366855256
8.33,1.175,0.022859756321142233,0.0013251876581865962,735.7958574055565
8.33,1.035,0.020136040674367837,0.0011672929584877676,735.7604573742561
7.69,1.18,0.011713481131277423,0.000796221729167876,735.6393292518649
8.33,1.01,0.01964966288030098,0.001139097476398691,735.7541359400954
6.67,1.02,0.002178182652873543,0.00019656207241412635,735.5214256544002
7.69,1.065,0.010571913054924114,0.0007186238487828712,735.6256287315559
7.14,0.98,0.004633983593229943,0.0003651757545050312,735.5503901244386
7.14,0.965,0.004563055272925403,0.00035958632969117866,735.5495997143707
7.69,0.915,0.009082911216202407,0.0006174092221937344,735.6077584876748
7.14,0.815,0.003853772069880003,0.00030369208155265346,735.5416956136913
6.67,0.91,0.0019432806020734548,0.00017536420185966173,735.5189802406904
6.67,0.925,0.0019753126999098305,0.0001782548205716342,735.5193137061963
6.25,0.85,0.0007555382562303205,7.758931727780791e-05,735.506120163393
7.14,0.835,0.00394834316361939,0.0003111446479711235,735.5427494937819
6.67,0.855,0.0018258295766734108,0.00016476526658242943,735.5177575338355
6.67,0.815,0.0017404106491097425,0.00015705695001716957,735.5168682924865
6.25,0.805,0.0007155391720769507,7.348164753957103e-05,735.5057299782723
6.67,0.885,0.0018898937723461624,0.00017054650400637433,735.5184244648473
6.67,0.88,0.0018792164064007036,0.00016958296443571683,735.5183133096787
6.25,0.905,0.000804426025751106,8.260980251343078e-05,735.5065970563185
6.67,0.955,0.002039376895582582,0.00018403605799557907,735.519980637208
6.67,1.035,0.002210214750709918,0.00019945269112609876,735.5217591199062
6.67,1.04,0.002220892116655377,0.0002004162306967563,735.5218702750748
7.14,1.155,0.005461480663449575,0.0004303857106666439,735.5596115752313
7.69,1.175,0.011663847736653367,0.0007928479082815715,735.6387335770688
7.69,1.185,0.011763114525901478,0.0007995955500541805,735.6399249266609
7.14,1.065,0.005035910741622336,0.00039684916178352875,735.5548691148236
7.14,1.11,0.005248695702535956,0.00041361743622508635,735.5572403450275
7.14,1.235,0.0058397650384071215,0.000460195976340524,735.5638270955936
7.69,1.205,0.011961648104397708,0.0008130908335993989,735.642307625845
7.69,1.24,0.012309081866766105,0.0008367075798035307,735.6464773494173
7.69,1.19,0.011812747920525536,0.0008029693709404851,735.640520601457
7.69,1.19,0.011812747920525536,0.0008029693709404851,735.640520601457
7.14,1.13,0.005343266796275342,0.00042107000264355633,735.5582942251181
8.33,1.125,0.02188700073300852,0.0012687966940084431,735.7832145372349
7.69,1.18,0.011713481131277423,0.000796221729167876,735.6393292518649
8.33,1.19,0.02315158299758234,0.001342104947440042,735.7996502660529
7.69,1.105,0.010968980211916569,0.0007456144158733076,735.6303941299243
7.69,1.025,0.01017484589793166,0.0006916332816924347,735.6208633331877
8.33,0.96,0.01867690729216727,0.001082706512220538,735.7414930717738
7.69,0.96,0.00952961176781892,0.0006477736101704754,735.6131195608392
7.69,1.005,0.00997631231943543,0.0006781379981472163,735.6184806340035
7.69,0.9,0.008934011032330238,0.0006072877595348206,735.6059714632868
7.69,0.85,0.00843767708608967,0.0005735495506717751,735.6000147153263
8.33,0.795,0.01546681385132602,0.0008966163304326331,735.6997716063127
7.69,0.79,0.007842076350600986,0.0005330637000361204,735.5928666177739
7.69,0.75,0.007445009193608531,0.0005060731329456839,735.5881012194056
7.69,0.69,0.006849408458119849,0.0004655872823100292,735.5809531218531
7.69,0.705,0.0069983086419920185,0.0004757087449689428,735.5827401462412
7.69,0.675,0.006700508274247678,0.00045546581965111554,735.5791660974651
7.14,0.65,0.0030735605465300637,0.0002422084086002758,735.533001102944
7.14,0.68,0.003215417187139144,0.0002533872582279808,735.5345819230798
4.76,0.71,3.1077824796806365e-06,5.464358264222947e-07,735.4987730886411
5.0,0.81,1.173118095405755e-05,1.872878565103685e-06,735.4988415487767
5.88,0.845,0.0002931486921788366,3.3979421193837784e-05,735.5014403332041
6.25,1.105,0.0009821997330994167,0.00010086611246115029,735.5083312124109
6.67,1.14,0.0024344394355645476,0.00021968702210990588,735.5240933784473
7.14,1.315,0.006218049413364668,0.000490006242014404,735.568042615956
7.14,1.315,0.006218049413364668,0.000490006242014404,735.568042615956
8.33,1.615,0.031420005496718896,0.001821428142954343,735.9071146467861
7.69,1.585,0.01573378609582603,0.0010695012209585453,735.6875789103439
7.69,1.7,0.01687535417217934,0.0011470991013435503,735.7012794306527
7.69,1.585,0.01573378609582603,0.0010695012209585453,735.6875789103439
8.33,1.775,0.034532823378746774,0.0020018792283244325,735.947571825415
8.33,1.93,0.037548365701961274,0.0021766912172767067,735.9867647172119
9.09,1.905,0.06796909357101454,0.0033132549367449428,736.4617798307663
9.09,1.795,0.06404436900785884,0.0031219383787176756,736.4061718090422
9.09,2.04,0.0727858009894329,0.0035480525306874977,736.5300260392457
9.09,1.955,0.06975305928153985,0.0034002170085755184,736.4870562042772
9.09,1.94,0.06921786956838226,0.0033741283870263455,736.4794732922239
10.0,2.12,0.12869624602754937,0.005202146248440943,737.498116291783
9.09,2.05,0.07314259413153795,0.0035654449450536127,736.535081313948
9.09,2.185,0.07795930154995631,0.0038002425389961677,736.6033275224274
9.09,1.755,0.06261719643943858,0.0030523687212532145,736.3859507102335
9.09,1.87,0.06672031757364681,0.003252381486463539,736.4440863693086
9.09,1.715,0.06119002387101834,0.002982799063788754,736.3657296114247
9.09,1.535,0.05476774731312719,0.00266973560519868,736.2747346667854
9.09,1.59,0.05673010959470505,0.002765393884212314,736.3025386776475
9.09,1.37,0.048880660468393664,0.0023827607681577803,736.1913226341994
9.09,1.43,0.05102141932102403,0.002487115254354471,736.2216542824125
8.33,1.39,0.02704260535011719,0.0015676688041526541,735.8502217393391
9.09,1.215,0.04335036676576518,0.002113178345482995,736.1129658763155
9.09,1.2,0.04281517705260758,0.002087089723933822,736.1053829642622
8.33,1.14,0.02217882740944863,0.0012857139832618888,735.7870073977314
8.33,1.065,0.020719694027248065,0.0012011275369946594,735.768043095249
8.33,1.145,0.022276102968262,0.0012913530796797043,735.7882716845635
8.33,1.07,0.020816969586061437,0.0012067666334124748,735.7693073820811
8.33,1.025,0.019941489556741094,0.001156014765652137,735.7579288005918
7.14,0.98,0.004633983593229943,0.0003651757545050312,735.5503901244386
8.33,0.93,0.01809325393928704,0.0010488719337136464,735.7339073507809
8.33,0.915,0.01780142726284693,0.0010319546444602006,735.7301144902843
8.33,0.955,0.018579631733353898,0.0010770674158027227,735.7402287849417
8.33,1.03,0.02003876511555447,0.0011616538620699524,735.7591930874239
10.0,0.915,0.05554578543170173,0.0022452659515676708,736.361684036312
10.0,0.86,0.05220696772815682,0.002110304610216609,736.3098136844026
8.33,0.8,0.015564089410139391,0.0009022554268504485,735.7010358931448
8.33,0.765,0.014883160498445795,0.0008627817519257415,735.6921858853198
10.0,0.765,0.046439918967488336,0.0018771895660647743,736.2202194401953
9.09,0.69,0.024618726805249357,0.0012000765912619474,735.8475639544507
